"";"gradyear";"gender";"age";"friends";"basketball";"football";"soccer";"softball";"volleyball";"swimming";"cheerleading";"baseball";"tennis";"sports";"cute";"sex";"sexy";"hot";"kissed";"dance";"band";"marching";"music";"rock";"god";"church";"jesus";"bible";"hair";"dress";"blonde";"mall";"shopping";"clothes";"hollister";"abercrombie";"die";"death";"drunk";"drugs"
"12969";2008;"F";"16.378";76;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"12970";2008;"F";"17.405";74;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12971";2008;"F";"17.177";17;2;0;0;3;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12972";2006;"F";"18.672";0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"12973";2008;"F";"16.474";36;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12974";2006;"F";"18.757";69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"12975";2008;"F";"16.769";124;0;0;0;0;3;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"12976";2008;"M";"";21;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"12977";2008;"F";"16.98";86;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;3;0;0;0;0
"12978";2009;"F";"15.354";6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
"12979";2009;"F";"15.138";36;0;0;3;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;1;1;0;0;0
"12980";2009;"F";"15.661";59;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0
"12981";2006;"F";"18.448";14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0
"12982";2008;"F";"16.92";0;0;3;2;0;0;1;0;0;0;0;0;0;0;0;0;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12983";2008;"M";"16.679";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12984";2008;"F";"16.241";42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
"12985";2008;"F";"";65;0;0;10;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0
"12986";2008;"F";"16.923";21;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12987";2006;"F";"19.017";62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0
"12988";2008;"M";"16.589";50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12989";2006;"F";"18.39";19;0;1;0;0;0;0;2;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12990";2008;"F";"16.457";24;0;2;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
"12991";2008;NA;"";9;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;4;0;1;0;0;0;0;0
"12992";2008;"F";"";37;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
"12993";2007;"F";"17.207";32;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;2;0;0;3;0;0;1;0;0;2;0;0;1;1;0;0;0;0
"12994";2007;"F";"16.449";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"12995";2008;"F";"17.013";121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"12996";2007;NA;"18.374";32;2;0;5;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"12997";2009;"F";"16.312";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"12998";2006;"F";"18.59";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12999";2006;"F";"18.149";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;2;0;3;0;0;0;1;0;2;0;0;1;0;2;0;0;1;1;0;0
"13000";2007;"F";"17.476";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13001";2009;"F";"15.192";27;0;0;0;0;0;5;0;0;0;0;0;1;0;1;0;1;1;0;2;0;1;0;0;0;3;0;1;0;2;0;0;0;0;0;0;0
"13002";2006;"F";"";8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"13003";2007;"F";"17.804";54;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13004";2009;"F";"15.989";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
"13005";2008;"F";"16.296";0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"13006";2007;"F";"17.399";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;2;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0
"13007";2007;"F";"";17;1;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;2;4;0;0;0;3;0;0;0;2;0;0;0;1;0;1;0
"13008";2009;"F";"15.866";6;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;1;1;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1
"13009";2006;"F";"18.776";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;1;0;0;0;0;0
"13010";2009;NA;"15.477";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13011";2008;"F";"16.821";56;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;6;1;0;0;0;0;0;0;0
"13012";2006;"F";"18.683";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"13013";2008;"F";"16.304";10;1;2;1;2;3;0;1;1;0;1;0;0;0;0;0;0;2;1;2;1;0;0;0;0;4;0;1;1;1;2;0;0;0;0;0;0
"13014";2008;"F";"16.693";6;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;7;0;0;2;0;0;0;0;0;1;0;1;0;3;0;0;0;0;0;0;0
"13015";2008;"F";"16.337";27;0;0;0;0;1;0;1;0;0;2;0;1;0;0;0;0;0;0;5;2;0;0;0;0;3;1;0;0;1;0;0;1;6;1;0;0
"13016";2008;"F";"17.029";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13017";2009;"F";"15.855";52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13018";2006;"F";"18.771";91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"13019";2009;"F";"15.775";56;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13020";2009;"F";"";14;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;6;1;0;0;0;0;2;0;1;1;1;0;0;1;0;0;1;0
"13021";2007;"F";"17.457";61;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"13022";2006;"F";"18.396";21;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"13023";2007;"M";"18.237";58;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0
"13024";2006;"M";"18.639";0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;2;0;5;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"13025";2007;"F";"17.457";28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"13026";2007;"F";"17.914";41;1;2;0;2;2;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"13027";2008;"F";"16.994";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;3;7;3;0;0;0;0;0;0
"13028";2008;"F";"16.591";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13029";2008;"M";"";7;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13030";2009;"F";"15.997";30;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2;0;1;0;0;1;0;0;0;0;1;1;0;0;0;2;0;0;1;0;0;3
"13031";2008;"F";"16.778";32;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;1;2;0;0;0;0;0;0
"13032";2009;"F";"15.877";25;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;6;2;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0
"13033";2008;"F";"16.961";7;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13034";2007;"M";"";3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13035";2006;"F";"";24;0;0;0;0;0;2;0;0;0;1;0;2;0;0;2;1;0;0;1;0;0;0;0;0;6;0;0;0;0;0;0;1;0;1;0;0
"13036";2009;"F";"15.841";34;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13037";2006;"M";"18.746";39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13038";2006;"F";"17.443";62;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13039";2008;"F";"16.851";19;0;1;0;0;0;0;2;0;0;0;0;0;1;0;0;6;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"13040";2008;"F";"16.397";22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
"13041";2008;"F";"16.923";39;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"13042";2007;"F";"17.884";78;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"13043";2008;"F";"16.761";0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;2;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0
"13044";2009;"M";"15.392";50;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13045";2009;"M";"16.175";28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"13046";2009;"M";"";3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"13047";2009;"F";"15.89";115;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13048";2006;"F";"18.661";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"13049";2006;"F";"18.861";51;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;2;1;1;0;0;0;0;0;1;4;1;0;0;0;1;0;0;0
"13050";2006;"F";"18.697";41;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;5;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
"13051";2006;"F";"18.76";25;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
"13052";2009;"F";"15.559";90;0;0;0;0;0;0;3;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;2;2;0;0;0;0
"13053";2008;"F";"";31;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"13054";2006;NA;"";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13055";2007;"M";"17.916";14;1;3;0;0;0;0;0;1;0;2;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0
"13056";2008;"F";"17.169";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;1;1;0;0;3;0;0;0;1;1;0;1;1;0;0;0
"13057";2007;"F";"17.374";96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0
"13058";2006;"M";"18.587";27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13059";2009;"F";"16.246";85;0;5;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0;3;2;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"13060";2006;"F";"18.286";25;1;0;4;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;2;0;0;2;4;0;0;0;0;0;0;0
"13061";2006;"F";"18.491";58;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13062";2007;"F";"";12;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;3;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"13063";2008;"F";"16.632";54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13064";2007;"F";"17.977";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13065";2009;"F";"88.205";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13066";2006;"F";"18.549";42;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0
"13067";2006;"F";"18.686";57;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13068";2006;"F";"18.267";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"13069";2008;"F";"16.46";6;0;2;0;0;0;3;0;0;0;2;1;0;0;0;0;0;2;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"13070";2006;"F";"";32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0
"13071";2009;"F";"";68;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13072";2007;"M";"18.062";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0
"13073";2006;"F";"19.058";44;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;2;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"13074";2006;"F";"18.045";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"13075";2008;"M";"17.131";18;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13076";2007;"F";"17.93";117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"13077";2006;"F";"";6;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13078";2009;"F";"15.693";59;2;0;0;3;3;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"13079";2007;"F";"17.38";19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13080";2006;"F";"19.745";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13081";2007;"F";"17.76";196;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"13082";2007;"F";"17.996";54;0;0;0;0;0;0;4;0;0;0;0;2;0;0;3;0;0;0;3;1;0;0;0;0;2;1;5;0;2;1;0;0;0;0;0;0
"13083";2008;"F";"16.715";22;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13084";2006;"F";"18.171";76;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"13085";2009;"F";"15.806";5;0;1;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
"13086";2006;"F";"16.115";40;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
"13087";2007;"F";"18.13";32;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13088";2009;"F";"16.246";28;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13089";2007;"F";"17.919";65;1;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"13090";2006;"F";"18.27";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13091";2006;"F";"19.461";121;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"13092";2007;"F";"17.525";38;0;0;0;1;7;2;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;1;2;3;0;0;0;1;0;0;0
"13093";2009;"F";"16.14";3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;2;0;0;0;0;0;0;0
"13094";2008;"M";"16.433";102;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"13095";2008;"F";"16.326";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13096";2006;"F";"18.519";12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
"13097";2007;"F";"";47;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;2;1;0;0;0;0;0;2;0;0;0;0;0;0;0
"13098";2006;"F";"";65;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"13099";2009;NA;"";57;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13100";2009;"F";"";25;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13101";2007;NA;"";25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13102";2008;NA;"16.602";77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"13103";2009;"F";"15.472";43;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"13104";2009;"F";"15.548";35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"13105";2007;"M";"17.125";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13106";2006;"F";"18.48";35;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
"13107";2006;"F";"18.527";6;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0
"13108";2006;"F";"";21;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
"13109";2008;"F";"17.01";43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"13110";2008;"F";"";26;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"13111";2006;"F";"18.289";85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"13112";2008;"M";"16.419";36;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"13113";2007;"F";"18.103";25;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"13114";2006;"M";"19.228";30;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13115";2006;"F";"18.491";58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"13116";2006;"F";"18.806";21;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"13117";2007;"F";"";1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
"13118";2007;NA;"";25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13119";2006;"F";"18.366";11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"13120";2006;"F";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0
"13121";2006;"F";"18.256";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13122";2007;"M";"18.248";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13123";2006;"F";"18.809";2;2;2;0;0;2;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
"13124";2009;NA;"";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
